Mental_indicator,Group_name,Subgroup,Time_Period,Percentage,Risk
Symptoms of Anxiety Disorder,By State,Mississippi,2020-10-28,37.8,Extreme
Symptoms of Anxiety Disorder,By State,Missouri,2020-10-28,35.5,Extreme
Symptoms of Anxiety Disorder,By State,Montana,2020-10-28,36.6,Extreme
Symptoms of Anxiety Disorder,By State,Nebraska,2020-10-28,33.0,High
Symptoms of Anxiety Disorder,By State,Nevada,2020-10-28,39.9,Extreme
Symptoms of Anxiety Disorder,By State,New Hampshire,2020-10-28,36.0,Extreme
Symptoms of Anxiety Disorder,By State,New Jersey,2020-10-28,33.5,High
Symptoms of Anxiety Disorder,By State,New Mexico,2020-10-28,40.1,Extreme
Symptoms of Anxiety Disorder,By State,New York,2020-10-28,33.0,High
Symptoms of Anxiety Disorder,By State,North Carolina,2020-10-28,36.0,Extreme
Symptoms of Anxiety Disorder,By State,North Dakota,2020-10-28,22.3,Mild
Symptoms of Anxiety Disorder,By State,Ohio,2020-10-28,37.1,Extreme
Symptoms of Anxiety Disorder,By State,Oklahoma,2020-10-28,40.0,Extreme
Symptoms of Anxiety Disorder,By State,Oregon,2020-10-28,38.4,Extreme
Symptoms of Anxiety Disorder,By State,Pennsylvania,2020-10-28,36.1,Extreme
Symptoms of Anxiety Disorder,By State,Rhode Island,2020-10-28,38.6,Extreme
Symptoms of Anxiety Disorder,By State,South Carolina,2020-10-28,37.3,Extreme
Symptoms of Anxiety Disorder,By State,South Dakota,2020-10-28,28.6,Moderate
Symptoms of Anxiety Disorder,By State,Tennessee,2020-10-28,32.5,High
Symptoms of Anxiety Disorder,By State,Texas,2020-10-28,37.2,Extreme
Symptoms of Anxiety Disorder,By State,Utah,2020-10-28,33.0,High
Symptoms of Anxiety Disorder,By State,Vermont,2020-10-28,37.3,Extreme
Symptoms of Anxiety Disorder,By State,Virginia,2020-10-28,30.5,High
Symptoms of Anxiety Disorder,By State,Washington,2020-10-28,34.7,High
Symptoms of Anxiety Disorder,By State,West Virginia,2020-10-28,35.7,Extreme
Symptoms of Anxiety Disorder,By State,Wisconsin,2020-10-28,36.0,Extreme
Symptoms of Anxiety Disorder,By State,Wyoming,2020-10-28,30.0,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,2020-10-28,44.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,2020-10-28,38.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,2020-10-28,40.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,2020-10-28,41.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,2020-10-28,43.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,2020-10-28,43.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,2020-10-28,41.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,2020-10-28,41.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,2020-10-28,50.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,2020-10-28,43.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,2020-10-28,46.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,2020-10-28,43.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,2020-10-28,42.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,2020-10-28,41.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,2020-10-28,40.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,2020-10-28,44.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,2020-10-28,43.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,2020-10-28,40.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,2020-10-28,42.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,2020-10-28,43.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,2020-10-28,39.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,2020-10-28,42.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,2020-10-28,34.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,2020-10-28,37.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,2020-10-28,42.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,2020-10-28,40.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,2020-10-28,39.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,2020-10-28,38.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,2020-10-28,47.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,2020-10-28,39.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,2020-10-28,36.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,2020-10-28,44.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,2020-10-28,36.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,2020-10-28,42.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,2020-10-28,25.5,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,2020-10-28,42.0,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,2020-10-28,43.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,2020-10-28,44.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,2020-10-28,41.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,2020-10-28,42.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,2020-10-28,41.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,2020-10-28,32.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,2020-10-28,36.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,2020-10-28,44.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,2020-10-28,36.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,2020-10-28,43.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,2020-10-28,36.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,2020-10-28,38.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,2020-10-28,39.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,2020-10-28,39.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,2020-10-28,37.0,Extreme
Symptoms of Depressive Disorder,By State,Alabama,2020-11-11,31.5,High
Symptoms of Depressive Disorder,By State,Alaska,2020-11-11,30.0,High
Symptoms of Depressive Disorder,By State,Arizona,2020-11-11,28.7,Moderate
Symptoms of Depressive Disorder,By State,Arkansas,2020-11-11,32.7,High
Symptoms of Depressive Disorder,By State,California,2020-11-11,30.7,High
Symptoms of Depressive Disorder,By State,Colorado,2020-11-11,26.0,Moderate
Symptoms of Depressive Disorder,By State,Connecticut,2020-11-11,25.3,Moderate
Symptoms of Depressive Disorder,By State,Delaware,2020-11-11,24.3,Mild
Symptoms of Depressive Disorder,By State,District of Columbia,2020-11-11,27.8,Moderate
Symptoms of Depressive Disorder,By State,Florida,2020-11-11,30.5,High
Symptoms of Depressive Disorder,By State,Georgia,2020-11-11,29.2,Moderate
Symptoms of Depressive Disorder,By State,Hawaii,2020-11-11,22.6,Mild
Symptoms of Depressive Disorder,By State,Idaho,2020-11-11,27.2,Moderate
Symptoms of Depressive Disorder,By State,Illinois,2020-11-11,30.4,High
Symptoms of Depressive Disorder,By State,Indiana,2020-11-11,27.0,Moderate
Symptoms of Depressive Disorder,By State,Iowa,2020-11-11,25.5,Moderate
Symptoms of Depressive Disorder,By State,Kansas,2020-11-11,26.5,Moderate
Symptoms of Depressive Disorder,By State,Kentucky,2020-11-11,26.5,Moderate
Symptoms of Depressive Disorder,By State,Louisiana,2020-11-11,35.5,Extreme
Symptoms of Depressive Disorder,By State,Maine,2020-11-11,25.8,Moderate
Symptoms of Depressive Disorder,By State,Maryland,2020-11-11,26.7,Moderate
Symptoms of Depressive Disorder,By State,Massachusetts,2020-11-11,27.5,Moderate
Symptoms of Depressive Disorder,By State,Michigan,2020-11-11,26.8,Moderate
Symptoms of Depressive Disorder,By State,Minnesota,2020-11-11,24.5,Mild
Symptoms of Depressive Disorder,By State,Mississippi,2020-11-11,30.1,High
Symptoms of Depressive Disorder,By State,Missouri,2020-11-11,26.6,Moderate
Symptoms of Depressive Disorder,By State,Montana,2020-11-11,30.1,High
Symptoms of Depressive Disorder,By State,Nebraska,2020-11-11,26.5,Moderate
Symptoms of Depressive Disorder,By State,Nevada,2020-11-11,32.5,High
Symptoms of Depressive Disorder,By State,New Hampshire,2020-11-11,24.2,Mild
Symptoms of Depressive Disorder,By State,New Jersey,2020-11-11,26.2,Moderate
Symptoms of Depressive Disorder,By State,New Mexico,2020-11-11,32.6,High
Symptoms of Depressive Disorder,By State,New York,2020-11-11,25.1,Moderate
Symptoms of Depressive Disorder,By State,North Carolina,2020-11-11,26.9,Moderate
Symptoms of Depressive Disorder,By State,North Dakota,2020-11-11,26.1,Moderate
Symptoms of Depressive Disorder,By State,Ohio,2020-11-11,28.7,Moderate
Symptoms of Depressive Disorder,By State,Oklahoma,2020-11-11,31.6,High
Symptoms of Depressive Disorder,By State,Oregon,2020-11-11,28.7,Moderate
Symptoms of Depressive Disorder,By State,Pennsylvania,2020-11-11,27.9,Moderate
Symptoms of Depressive Disorder,By State,Rhode Island,2020-11-11,29.9,High
Symptoms of Depressive Disorder,By State,South Carolina,2020-11-11,32.6,High
Symptoms of Depressive Disorder,By State,South Dakota,2020-11-11,27.4,Moderate
Symptoms of Depressive Disorder,By State,Tennessee,2020-11-11,29.4,Moderate
Symptoms of Depressive Disorder,By State,Texas,2020-11-11,31.4,High
Symptoms of Depressive Disorder,By State,Utah,2020-11-11,28.7,Moderate
Symptoms of Depressive Disorder,By State,Vermont,2020-11-11,21.6,Mild
Symptoms of Depressive Disorder,By State,Virginia,2020-11-11,23.3,Mild
Symptoms of Depressive Disorder,By State,Washington,2020-11-11,27.7,Moderate
Symptoms of Depressive Disorder,By State,West Virginia,2020-11-11,29.6,Moderate
Symptoms of Depressive Disorder,By State,Wisconsin,2020-11-11,26.5,Moderate
Symptoms of Depressive Disorder,By State,Wyoming,2020-11-11,26.8,Moderate
Symptoms of Anxiety Disorder,By State,Alabama,2020-11-11,40.1,Extreme
Symptoms of Anxiety Disorder,By State,Alaska,2020-11-11,40.3,Extreme
Symptoms of Anxiety Disorder,By State,Arizona,2020-11-11,39.2,Extreme
Symptoms of Anxiety Disorder,By State,Arkansas,2020-11-11,39.0,Extreme
Symptoms of Anxiety Disorder,By State,California,2020-11-11,39.0,Extreme
Symptoms of Anxiety Disorder,By State,Colorado,2020-11-11,42.2,Extreme
Symptoms of Anxiety Disorder,By State,Connecticut,2020-11-11,33.5,High
Symptoms of Anxiety Disorder,By State,Delaware,2020-11-11,31.9,High
Symptoms of Anxiety Disorder,By State,District of Columbia,2020-11-11,35.3,Extreme
Symptoms of Anxiety Disorder,By State,Florida,2020-11-11,33.9,High
Symptoms of Anxiety Disorder,By State,Georgia,2020-11-11,34.8,High
Symptoms of Anxiety Disorder,By State,Hawaii,2020-11-11,28.4,Moderate
Symptoms of Anxiety Disorder,By State,Idaho,2020-11-11,32.9,High
Symptoms of Anxiety Disorder,By State,Illinois,2020-11-11,37.4,Extreme
Symptoms of Anxiety Disorder,By State,Indiana,2020-11-11,34.1,High
Symptoms of Anxiety Disorder,By State,Iowa,2020-11-11,32.9,High
Symptoms of Anxiety Disorder,By State,Kansas,2020-11-11,34.9,High
Symptoms of Anxiety Disorder,By State,Kentucky,2020-11-11,32.4,High
Symptoms of Anxiety Disorder,By State,Louisiana,2020-11-11,38.4,Extreme
Symptoms of Anxiety Disorder,By State,Maine,2020-11-11,35.0,High
Symptoms of Anxiety Disorder,By State,Maryland,2020-11-11,36.1,Extreme
Symptoms of Anxiety Disorder,By State,Massachusetts,2020-11-11,37.5,Extreme
Symptoms of Anxiety Disorder,By State,Michigan,2020-11-11,35.2,Extreme
Symptoms of Anxiety Disorder,By State,Minnesota,2020-11-11,37.5,Extreme
Symptoms of Anxiety Disorder,By State,Mississippi,2020-11-11,37.7,Extreme
Symptoms of Anxiety Disorder,By State,Missouri,2020-11-11,33.3,High
Symptoms of Anxiety Disorder,By State,Montana,2020-11-11,39.9,Extreme
Symptoms of Anxiety Disorder,By State,Nebraska,2020-11-11,34.9,High
Symptoms of Anxiety Disorder,By State,Nevada,2020-11-11,43.2,Extreme
Symptoms of Anxiety Disorder,By State,New Hampshire,2020-11-11,33.8,High
Symptoms of Anxiety Disorder,By State,New Jersey,2020-11-11,36.2,Extreme
Symptoms of Anxiety Disorder,By State,New Mexico,2020-11-11,42.6,Extreme
Symptoms of Anxiety Disorder,By State,New York,2020-11-11,36.6,Extreme
Symptoms of Anxiety Disorder,By State,North Carolina,2020-11-11,38.3,Extreme
Symptoms of Anxiety Disorder,By State,North Dakota,2020-11-11,32.6,High
Symptoms of Anxiety Disorder,By State,Ohio,2020-11-11,38.1,Extreme
Symptoms of Anxiety Disorder,By State,Oklahoma,2020-11-11,42.0,Extreme
Symptoms of Anxiety Disorder,By State,Oregon,2020-11-11,40.8,Extreme
Symptoms of Anxiety Disorder,By State,Pennsylvania,2020-11-11,34.9,High
Symptoms of Anxiety Disorder,By State,Rhode Island,2020-11-11,37.8,Extreme
Symptoms of Anxiety Disorder,By State,South Carolina,2020-11-11,36.4,Extreme
Symptoms of Anxiety Disorder,By State,South Dakota,2020-11-11,34.7,High
Symptoms of Anxiety Disorder,By State,Tennessee,2020-11-11,38.2,Extreme
Symptoms of Anxiety Disorder,By State,Texas,2020-11-11,42.3,Extreme
Symptoms of Anxiety Disorder,By State,Utah,2020-11-11,38.0,Extreme
Symptoms of Anxiety Disorder,By State,Vermont,2020-11-11,36.2,Extreme
Symptoms of Anxiety Disorder,By State,Virginia,2020-11-11,34.3,High
Symptoms of Anxiety Disorder,By State,Washington,2020-11-11,36.3,Extreme
Symptoms of Anxiety Disorder,By State,West Virginia,2020-11-11,36.6,Extreme
Symptoms of Anxiety Disorder,By State,Wisconsin,2020-11-11,31.4,High
Symptoms of Anxiety Disorder,By State,Wyoming,2020-11-11,35.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,2020-11-11,43.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,2020-11-11,44.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,2020-11-11,43.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,2020-11-11,44.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,2020-11-11,45.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,2020-11-11,45.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,2020-11-11,37.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,2020-11-11,35.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,2020-11-11,40.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,2020-11-11,41.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,2020-11-11,39.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,2020-11-11,32.1,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,2020-11-11,40.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,2020-11-11,42.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,2020-11-11,39.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,2020-11-11,39.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,2020-11-11,40.0,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,2020-11-11,38.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,2020-11-11,46.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,2020-11-11,40.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,2020-11-11,40.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,2020-11-11,42.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,2020-11-11,40.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,2020-11-11,41.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,2020-11-11,44.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,2020-11-11,39.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,2020-11-11,45.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,2020-11-11,39.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,2020-11-11,47.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,2020-11-11,40.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,2020-11-11,40.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,2020-11-11,49.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,2020-11-11,41.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,2020-11-11,41.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,2020-11-11,39.0,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,2020-11-11,41.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,2020-11-11,46.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,2020-11-11,45.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,2020-11-11,39.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,2020-11-11,44.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,2020-11-11,44.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,2020-11-11,42.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,2020-11-11,42.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,2020-11-11,47.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,2020-11-11,44.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,2020-11-11,39.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,2020-11-11,38.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,2020-11-11,43.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,2020-11-11,42.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,2020-11-11,38.7,Extreme
