,Indicator,Group,State,Subgroup,Time Period Start Date,Value,year
7919,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2021-09-01,21.2,2021
7920,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2021-09-01,21.9,2021
7921,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2021-09-01,17.1,2021
7922,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2021-09-01,29.6,2021
7923,Symptoms of Depressive Disorder,By Education,United States,Less than a high school diploma,2021-09-01,26.9,2021
7924,Symptoms of Depressive Disorder,By Education,United States,High school diploma or GED,2021-09-01,25.0,2021
7925,Symptoms of Depressive Disorder,By Education,United States,Some college/Associate's degree,2021-09-01,25.2,2021
7926,Symptoms of Depressive Disorder,By Education,United States,Bachelor's degree or higher,2021-09-01,16.6,2021
7927,Symptoms of Depressive Disorder,By Disability status,United States,With disability,2021-09-01,51.6,2021
7928,Symptoms of Depressive Disorder,By Disability status,United States,Without disability,2021-09-01,17.7,2021
7929,Symptoms of Depressive Disorder,By State,Alabama,Alabama,2021-09-01,24.4,2021
7930,Symptoms of Depressive Disorder,By State,Alaska,Alaska,2021-09-01,23.9,2021
7931,Symptoms of Depressive Disorder,By State,Arizona,Arizona,2021-09-01,20.4,2021
7932,Symptoms of Depressive Disorder,By State,Arkansas,Arkansas,2021-09-01,23.6,2021
7933,Symptoms of Depressive Disorder,By State,California,California,2021-09-01,23.9,2021
7934,Symptoms of Depressive Disorder,By State,Colorado,Colorado,2021-09-01,19.5,2021
7935,Symptoms of Depressive Disorder,By State,Connecticut,Connecticut,2021-09-01,18.7,2021
7936,Symptoms of Depressive Disorder,By State,Delaware,Delaware,2021-09-01,20.2,2021
7937,Symptoms of Depressive Disorder,By State,District of Columbia,District of Columbia,2021-09-01,23.6,2021
7938,Symptoms of Depressive Disorder,By State,Florida,Florida,2021-09-01,24.6,2021
7939,Symptoms of Depressive Disorder,By State,Georgia,Georgia,2021-09-01,19.6,2021
7940,Symptoms of Depressive Disorder,By State,Hawaii,Hawaii,2021-09-01,21.2,2021
7941,Symptoms of Depressive Disorder,By State,Idaho,Idaho,2021-09-01,20.1,2021
7942,Symptoms of Depressive Disorder,By State,Illinois,Illinois,2021-09-01,21.0,2021
7943,Symptoms of Depressive Disorder,By State,Indiana,Indiana,2021-09-01,21.8,2021
7944,Symptoms of Depressive Disorder,By State,Iowa,Iowa,2021-09-01,20.2,2021
7945,Symptoms of Depressive Disorder,By State,Kansas,Kansas,2021-09-01,23.3,2021
7946,Symptoms of Depressive Disorder,By State,Kentucky,Kentucky,2021-09-01,25.4,2021
7947,Symptoms of Depressive Disorder,By State,Louisiana,Louisiana,2021-09-01,31.2,2021
7948,Symptoms of Depressive Disorder,By State,Maine,Maine,2021-09-01,15.5,2021
7949,Symptoms of Depressive Disorder,By State,Maryland,Maryland,2021-09-01,22.6,2021
7950,Symptoms of Depressive Disorder,By State,Massachusetts,Massachusetts,2021-09-01,19.7,2021
7951,Symptoms of Depressive Disorder,By State,Michigan,Michigan,2021-09-01,20.7,2021
7952,Symptoms of Depressive Disorder,By State,Minnesota,Minnesota,2021-09-01,16.6,2021
7953,Symptoms of Depressive Disorder,By State,Mississippi,Mississippi,2021-09-01,20.4,2021
7954,Symptoms of Depressive Disorder,By State,Missouri,Missouri,2021-09-01,24.2,2021
7955,Symptoms of Depressive Disorder,By State,Montana,Montana,2021-09-01,16.6,2021
7956,Symptoms of Depressive Disorder,By State,Nebraska,Nebraska,2021-09-01,18.1,2021
7957,Symptoms of Depressive Disorder,By State,Nevada,Nevada,2021-09-01,24.9,2021
7958,Symptoms of Depressive Disorder,By State,New Hampshire,New Hampshire,2021-09-01,18.3,2021
7959,Symptoms of Depressive Disorder,By State,New Jersey,New Jersey,2021-09-01,18.2,2021
7960,Symptoms of Depressive Disorder,By State,New Mexico,New Mexico,2021-09-01,20.3,2021
7961,Symptoms of Depressive Disorder,By State,New York,New York,2021-09-01,23.0,2021
7962,Symptoms of Depressive Disorder,By State,North Carolina,North Carolina,2021-09-01,19.0,2021
7963,Symptoms of Depressive Disorder,By State,North Dakota,North Dakota,2021-09-01,21.3,2021
7964,Symptoms of Depressive Disorder,By State,Ohio,Ohio,2021-09-01,22.2,2021
7965,Symptoms of Depressive Disorder,By State,Oklahoma,Oklahoma,2021-09-01,25.7,2021
7966,Symptoms of Depressive Disorder,By State,Oregon,Oregon,2021-09-01,25.0,2021
7967,Symptoms of Depressive Disorder,By State,Pennsylvania,Pennsylvania,2021-09-01,18.6,2021
7968,Symptoms of Depressive Disorder,By State,Rhode Island,Rhode Island,2021-09-01,21.7,2021
7969,Symptoms of Depressive Disorder,By State,South Carolina,South Carolina,2021-09-01,19.4,2021
7970,Symptoms of Depressive Disorder,By State,South Dakota,South Dakota,2021-09-01,10.6,2021
7971,Symptoms of Depressive Disorder,By State,Tennessee,Tennessee,2021-09-01,28.4,2021
7972,Symptoms of Depressive Disorder,By State,Texas,Texas,2021-09-01,27.3,2021
7973,Symptoms of Depressive Disorder,By State,Utah,Utah,2021-09-01,21.0,2021
7974,Symptoms of Depressive Disorder,By State,Vermont,Vermont,2021-09-01,27.1,2021
7975,Symptoms of Depressive Disorder,By State,Virginia,Virginia,2021-09-01,20.7,2021
7976,Symptoms of Depressive Disorder,By State,Washington,Washington,2021-09-01,24.2,2021
7977,Symptoms of Depressive Disorder,By State,West Virginia,West Virginia,2021-09-01,24.6,2021
7978,Symptoms of Depressive Disorder,By State,Wisconsin,Wisconsin,2021-09-01,17.2,2021
7979,Symptoms of Depressive Disorder,By State,Wyoming,Wyoming,2021-09-01,21.5,2021
7980,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2021-09-01,28.1,2021
7981,Symptoms of Anxiety Disorder,By Age,United States,18 - 29 years,2021-09-01,43.6,2021
7982,Symptoms of Anxiety Disorder,By Age,United States,30 - 39 years,2021-09-01,36.0,2021
7983,Symptoms of Anxiety Disorder,By Age,United States,40 - 49 years,2021-09-01,31.9,2021
7984,Symptoms of Anxiety Disorder,By Age,United States,50 - 59 years,2021-09-01,25.3,2021
7985,Symptoms of Anxiety Disorder,By Age,United States,60 - 69 years,2021-09-01,18.9,2021
7986,Symptoms of Anxiety Disorder,By Age,United States,70 - 79 years,2021-09-01,12.5,2021
7987,Symptoms of Anxiety Disorder,By Age,United States,80 years and above,2021-09-01,13.8,2021
7988,Symptoms of Anxiety Disorder,By Sex,United States,Male,2021-09-01,24.5,2021
7989,Symptoms of Anxiety Disorder,By Sex,United States,Female,2021-09-01,31.5,2021
7990,Symptoms of Anxiety Disorder,By Gender identity,United States,Cis-gender male,2021-09-01,23.9,2021
7991,Symptoms of Anxiety Disorder,By Gender identity,United States,Cis-gender female,2021-09-01,30.8,2021
7992,Symptoms of Anxiety Disorder,By Gender identity,United States,Transgender,2021-09-01,58.1,2021
7993,Symptoms of Anxiety Disorder,By Sexual orientation,United States,Gay or lesbian,2021-09-01,46.2,2021
7994,Symptoms of Anxiety Disorder,By Sexual orientation,United States,Straight,2021-09-01,25.4,2021
7995,Symptoms of Anxiety Disorder,By Sexual orientation,United States,Bisexual,2021-09-01,58.3,2021
7996,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2021-09-01,30.5,2021
7997,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2021-09-01,28.1,2021
7998,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2021-09-01,25.6,2021
7999,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2021-09-01,20.5,2021
8000,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2021-09-01,35.4,2021
8001,Symptoms of Anxiety Disorder,By Education,United States,Less than a high school diploma,2021-09-01,27.8,2021
8002,Symptoms of Anxiety Disorder,By Education,United States,High school diploma or GED,2021-09-01,29.5,2021
8003,Symptoms of Anxiety Disorder,By Education,United States,Some college/Associate's degree,2021-09-01,30.2,2021
8004,Symptoms of Anxiety Disorder,By Education,United States,Bachelor's degree or higher,2021-09-01,25.0,2021
8005,Symptoms of Anxiety Disorder,By Disability status,United States,With disability,2021-09-01,56.7,2021
8006,Symptoms of Anxiety Disorder,By Disability status,United States,Without disability,2021-09-01,23.4,2021
8007,Symptoms of Anxiety Disorder,By State,Alabama,Alabama,2021-09-01,30.7,2021
8008,Symptoms of Anxiety Disorder,By State,Alaska,Alaska,2021-09-01,30.0,2021
8009,Symptoms of Anxiety Disorder,By State,Arizona,Arizona,2021-09-01,26.8,2021
8010,Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,2021-09-01,30.0,2021
8011,Symptoms of Anxiety Disorder,By State,California,California,2021-09-01,26.7,2021
8012,Symptoms of Anxiety Disorder,By State,Colorado,Colorado,2021-09-01,25.7,2021
8013,Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,2021-09-01,25.5,2021
8014,Symptoms of Anxiety Disorder,By State,Delaware,Delaware,2021-09-01,27.5,2021
8015,Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,2021-09-01,28.3,2021
8016,Symptoms of Anxiety Disorder,By State,Florida,Florida,2021-09-01,32.9,2021
8017,Symptoms of Anxiety Disorder,By State,Georgia,Georgia,2021-09-01,25.3,2021
8018,Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,2021-09-01,26.4,2021
8019,Symptoms of Anxiety Disorder,By State,Idaho,Idaho,2021-09-01,26.0,2021
8020,Symptoms of Anxiety Disorder,By State,Illinois,Illinois,2021-09-01,28.0,2021
8021,Symptoms of Anxiety Disorder,By State,Indiana,Indiana,2021-09-01,26.1,2021
8022,Symptoms of Anxiety Disorder,By State,Iowa,Iowa,2021-09-01,25.3,2021
8023,Symptoms of Anxiety Disorder,By State,Kansas,Kansas,2021-09-01,30.0,2021
8024,Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,2021-09-01,30.7,2021
8025,Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,2021-09-01,40.1,2021
8026,Symptoms of Anxiety Disorder,By State,Maine,Maine,2021-09-01,22.9,2021
8027,Symptoms of Anxiety Disorder,By State,Maryland,Maryland,2021-09-01,29.1,2021
8028,Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,2021-09-01,27.4,2021
8029,Symptoms of Anxiety Disorder,By State,Michigan,Michigan,2021-09-01,25.0,2021
8030,Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,2021-09-01,21.9,2021
8031,Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,2021-09-01,24.6,2021
8032,Symptoms of Anxiety Disorder,By State,Missouri,Missouri,2021-09-01,27.3,2021
8033,Symptoms of Anxiety Disorder,By State,Montana,Montana,2021-09-01,23.3,2021
8034,Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,2021-09-01,24.5,2021
8035,Symptoms of Anxiety Disorder,By State,Nevada,Nevada,2021-09-01,29.7,2021
8036,Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,2021-09-01,26.3,2021
8037,Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,2021-09-01,25.4,2021
8038,Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,2021-09-01,29.0,2021
8039,Symptoms of Anxiety Disorder,By State,New York,New York,2021-09-01,27.8,2021
8040,Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,2021-09-01,29.7,2021
8041,Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,2021-09-01,27.0,2021
8042,Symptoms of Anxiety Disorder,By State,Ohio,Ohio,2021-09-01,28.2,2021
8043,Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,2021-09-01,29.4,2021
8044,Symptoms of Anxiety Disorder,By State,Oregon,Oregon,2021-09-01,32.5,2021
8045,Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,2021-09-01,24.3,2021
8046,Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,2021-09-01,29.5,2021
8047,Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,2021-09-01,26.6,2021
8048,Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,2021-09-01,18.5,2021
8049,Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,2021-09-01,33.3,2021
8050,Symptoms of Anxiety Disorder,By State,Texas,Texas,2021-09-01,31.9,2021
8051,Symptoms of Anxiety Disorder,By State,Utah,Utah,2021-09-01,26.7,2021
8052,Symptoms of Anxiety Disorder,By State,Vermont,Vermont,2021-09-01,29.3,2021
8053,Symptoms of Anxiety Disorder,By State,Virginia,Virginia,2021-09-01,26.0,2021
8054,Symptoms of Anxiety Disorder,By State,Washington,Washington,2021-09-01,28.9,2021
8055,Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,2021-09-01,26.6,2021
8056,Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,2021-09-01,22.8,2021
8057,Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,2021-09-01,25.8,2021
8058,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2021-09-01,32.1,2021
8059,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,18 - 29 years,2021-09-01,50.0,2021
8060,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,30 - 39 years,2021-09-01,40.5,2021
8061,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,40 - 49 years,2021-09-01,35.4,2021
8062,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,50 - 59 years,2021-09-01,29.1,2021
8063,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,60 - 69 years,2021-09-01,22.3,2021
8064,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,70 - 79 years,2021-09-01,15.0,2021
8065,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,80 years and above,2021-09-01,16.8,2021
8066,Symptoms of Anxiety Disorder or Depressive Disorder,By Sex,United States,Male,2021-09-01,28.8,2021
8067,Symptoms of Anxiety Disorder or Depressive Disorder,By Sex,United States,Female,2021-09-01,35.3,2021
8068,Symptoms of Anxiety Disorder or Depressive Disorder,By Gender identity,United States,Cis-gender male,2021-09-01,28.1,2021
8069,Symptoms of Anxiety Disorder or Depressive Disorder,By Gender identity,United States,Cis-gender female,2021-09-01,34.6,2021
8070,Symptoms of Anxiety Disorder or Depressive Disorder,By Gender identity,United States,Transgender,2021-09-01,66.5,2021
8071,Symptoms of Anxiety Disorder or Depressive Disorder,By Sexual orientation,United States,Gay or lesbian,2021-09-01,51.2,2021
8072,Symptoms of Anxiety Disorder or Depressive Disorder,By Sexual orientation,United States,Straight,2021-09-01,29.4,2021
8073,Symptoms of Anxiety Disorder or Depressive Disorder,By Sexual orientation,United States,Bisexual,2021-09-01,62.4,2021
8074,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2021-09-01,35.7,2021
8075,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2021-09-01,31.6,2021
8076,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2021-09-01,31.1,2021
8077,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2021-09-01,25.0,2021
8078,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2021-09-01,39.5,2021
8079,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Less than a high school diploma,2021-09-01,33.9,2021
8080,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,High school diploma or GED,2021-09-01,33.9,2021
8081,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Some college/Associate's degree,2021-09-01,34.6,2021
8082,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Bachelor's degree or higher,2021-09-01,27.9,2021
8083,Symptoms of Anxiety Disorder or Depressive Disorder,By Disability status,United States,With disability,2021-09-01,62.6,2021
8084,Symptoms of Anxiety Disorder or Depressive Disorder,By Disability status,United States,Without disability,2021-09-01,27.2,2021
8085,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,Alabama,2021-09-01,34.2,2021
8086,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,Alaska,2021-09-01,34.3,2021
8087,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,Arizona,2021-09-01,30.9,2021
8088,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,Arkansas,2021-09-01,34.5,2021
8089,Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,California,2021-09-01,32.5,2021
8090,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,Colorado,2021-09-01,29.1,2021
8091,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,Connecticut,2021-09-01,29.2,2021
8092,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,Delaware,2021-09-01,30.4,2021
8093,Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,District of Columbia,2021-09-01,32.4,2021
8094,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,Florida,2021-09-01,35.5,2021
8095,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,Georgia,2021-09-01,31.0,2021
8096,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,Hawaii,2021-09-01,30.0,2021
8097,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,Idaho,2021-09-01,30.1,2021
8098,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,Illinois,2021-09-01,31.4,2021
8099,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,Indiana,2021-09-01,30.5,2021
8100,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,Iowa,2021-09-01,28.9,2021
8101,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,Kansas,2021-09-01,33.7,2021
