Mental_indicator,Group_name,Subgroup,Time_Period,Percentage,Risk,year
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,2021-08-18,29.7,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,2021-08-18,27.9,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,2021-08-18,32.4,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,2021-08-18,33.0,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,2021-08-18,31.4,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,2021-08-18,34.5,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,2021-08-18,31.8,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,2021-08-18,27.9,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,2021-08-18,28.6,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,2021-08-18,31.3,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,2021-08-18,28.5,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,2021-08-18,29.4,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,2021-08-18,33.8,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,2021-08-18,39.3,Extreme,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,2021-08-18,31.0,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,2021-08-18,31.4,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,2021-08-18,32.0,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,2021-08-18,30.3,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,2021-08-18,30.4,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,2021-08-18,33.3,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,2021-08-18,30.6,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,2021-08-18,26.3,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,2021-08-18,27.9,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,2021-08-18,36.4,Extreme,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,2021-08-18,23.9,Mild,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,2021-08-18,30.6,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,2021-08-18,30.3,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,2021-08-18,28.6,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,2021-08-18,34.0,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,2021-08-18,29.8,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,2021-08-18,34.5,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,2021-08-18,38.1,Extreme,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,2021-08-18,35.3,Extreme,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,2021-08-18,35.5,Extreme,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,2021-08-18,29.3,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,2021-08-18,32.7,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,2021-08-18,31.1,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,2021-08-18,41.7,Extreme,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,2021-08-18,32.6,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,2021-08-18,33.7,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,2021-08-18,29.3,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,2021-08-18,28.0,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,2021-08-18,33.7,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,2021-08-18,34.2,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,2021-08-18,25.1,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,2021-08-18,31.7,High,2021
Symptoms of Depressive Disorder,By State,Alabama,2021-09-01,24.4,Mild,2021
Symptoms of Depressive Disorder,By State,Alaska,2021-09-01,23.9,Mild,2021
Symptoms of Depressive Disorder,By State,Arizona,2021-09-01,20.4,Mild,2021
Symptoms of Depressive Disorder,By State,Arkansas,2021-09-01,23.6,Mild,2021
Symptoms of Depressive Disorder,By State,California,2021-09-01,23.9,Mild,2021
Symptoms of Depressive Disorder,By State,Colorado,2021-09-01,19.5,Mild,2021
Symptoms of Depressive Disorder,By State,Connecticut,2021-09-01,18.7,Mild,2021
Symptoms of Depressive Disorder,By State,Delaware,2021-09-01,20.2,Mild,2021
Symptoms of Depressive Disorder,By State,District of Columbia,2021-09-01,23.6,Mild,2021
Symptoms of Depressive Disorder,By State,Florida,2021-09-01,24.6,Mild,2021
Symptoms of Depressive Disorder,By State,Georgia,2021-09-01,19.6,Mild,2021
Symptoms of Depressive Disorder,By State,Hawaii,2021-09-01,21.2,Mild,2021
Symptoms of Depressive Disorder,By State,Idaho,2021-09-01,20.1,Mild,2021
Symptoms of Depressive Disorder,By State,Illinois,2021-09-01,21.0,Mild,2021
Symptoms of Depressive Disorder,By State,Indiana,2021-09-01,21.8,Mild,2021
Symptoms of Depressive Disorder,By State,Iowa,2021-09-01,20.2,Mild,2021
Symptoms of Depressive Disorder,By State,Kansas,2021-09-01,23.3,Mild,2021
Symptoms of Depressive Disorder,By State,Kentucky,2021-09-01,25.4,Moderate,2021
Symptoms of Depressive Disorder,By State,Louisiana,2021-09-01,31.2,High,2021
Symptoms of Depressive Disorder,By State,Maine,2021-09-01,15.5,Mild,2021
Symptoms of Depressive Disorder,By State,Maryland,2021-09-01,22.6,Mild,2021
Symptoms of Depressive Disorder,By State,Massachusetts,2021-09-01,19.7,Mild,2021
Symptoms of Depressive Disorder,By State,Michigan,2021-09-01,20.7,Mild,2021
Symptoms of Depressive Disorder,By State,Minnesota,2021-09-01,16.6,Mild,2021
Symptoms of Depressive Disorder,By State,Mississippi,2021-09-01,20.4,Mild,2021
Symptoms of Depressive Disorder,By State,Missouri,2021-09-01,24.2,Mild,2021
Symptoms of Depressive Disorder,By State,Montana,2021-09-01,16.6,Mild,2021
Symptoms of Depressive Disorder,By State,Nebraska,2021-09-01,18.1,Mild,2021
Symptoms of Depressive Disorder,By State,Nevada,2021-09-01,24.9,Moderate,2021
Symptoms of Depressive Disorder,By State,New Hampshire,2021-09-01,18.3,Mild,2021
Symptoms of Depressive Disorder,By State,New Jersey,2021-09-01,18.2,Mild,2021
Symptoms of Depressive Disorder,By State,New Mexico,2021-09-01,20.3,Mild,2021
Symptoms of Depressive Disorder,By State,New York,2021-09-01,23.0,Mild,2021
Symptoms of Depressive Disorder,By State,North Carolina,2021-09-01,19.0,Mild,2021
Symptoms of Depressive Disorder,By State,North Dakota,2021-09-01,21.3,Mild,2021
Symptoms of Depressive Disorder,By State,Ohio,2021-09-01,22.2,Mild,2021
Symptoms of Depressive Disorder,By State,Oklahoma,2021-09-01,25.7,Moderate,2021
Symptoms of Depressive Disorder,By State,Oregon,2021-09-01,25.0,Moderate,2021
Symptoms of Depressive Disorder,By State,Pennsylvania,2021-09-01,18.6,Mild,2021
Symptoms of Depressive Disorder,By State,Rhode Island,2021-09-01,21.7,Mild,2021
Symptoms of Depressive Disorder,By State,South Carolina,2021-09-01,19.4,Mild,2021
Symptoms of Depressive Disorder,By State,South Dakota,2021-09-01,10.6,Mild,2021
Symptoms of Depressive Disorder,By State,Tennessee,2021-09-01,28.4,Moderate,2021
Symptoms of Depressive Disorder,By State,Texas,2021-09-01,27.3,Moderate,2021
Symptoms of Depressive Disorder,By State,Utah,2021-09-01,21.0,Mild,2021
Symptoms of Depressive Disorder,By State,Vermont,2021-09-01,27.1,Moderate,2021
Symptoms of Depressive Disorder,By State,Virginia,2021-09-01,20.7,Mild,2021
Symptoms of Depressive Disorder,By State,Washington,2021-09-01,24.2,Mild,2021
Symptoms of Depressive Disorder,By State,West Virginia,2021-09-01,24.6,Mild,2021
Symptoms of Depressive Disorder,By State,Wisconsin,2021-09-01,17.2,Mild,2021
Symptoms of Depressive Disorder,By State,Wyoming,2021-09-01,21.5,Mild,2021
Symptoms of Anxiety Disorder,By State,Alabama,2021-09-01,30.7,High,2021
Symptoms of Anxiety Disorder,By State,Alaska,2021-09-01,30.0,High,2021
Symptoms of Anxiety Disorder,By State,Arizona,2021-09-01,26.8,Moderate,2021
Symptoms of Anxiety Disorder,By State,Arkansas,2021-09-01,30.0,High,2021
Symptoms of Anxiety Disorder,By State,California,2021-09-01,26.7,Moderate,2021
Symptoms of Anxiety Disorder,By State,Colorado,2021-09-01,25.7,Moderate,2021
Symptoms of Anxiety Disorder,By State,Connecticut,2021-09-01,25.5,Moderate,2021
Symptoms of Anxiety Disorder,By State,Delaware,2021-09-01,27.5,Moderate,2021
Symptoms of Anxiety Disorder,By State,District of Columbia,2021-09-01,28.3,Moderate,2021
Symptoms of Anxiety Disorder,By State,Florida,2021-09-01,32.9,High,2021
Symptoms of Anxiety Disorder,By State,Georgia,2021-09-01,25.3,Moderate,2021
Symptoms of Anxiety Disorder,By State,Hawaii,2021-09-01,26.4,Moderate,2021
Symptoms of Anxiety Disorder,By State,Idaho,2021-09-01,26.0,Moderate,2021
Symptoms of Anxiety Disorder,By State,Illinois,2021-09-01,28.0,Moderate,2021
Symptoms of Anxiety Disorder,By State,Indiana,2021-09-01,26.1,Moderate,2021
Symptoms of Anxiety Disorder,By State,Iowa,2021-09-01,25.3,Moderate,2021
Symptoms of Anxiety Disorder,By State,Kansas,2021-09-01,30.0,High,2021
Symptoms of Anxiety Disorder,By State,Kentucky,2021-09-01,30.7,High,2021
Symptoms of Anxiety Disorder,By State,Louisiana,2021-09-01,40.1,Extreme,2021
Symptoms of Anxiety Disorder,By State,Maine,2021-09-01,22.9,Mild,2021
Symptoms of Anxiety Disorder,By State,Maryland,2021-09-01,29.1,Moderate,2021
Symptoms of Anxiety Disorder,By State,Massachusetts,2021-09-01,27.4,Moderate,2021
Symptoms of Anxiety Disorder,By State,Michigan,2021-09-01,25.0,Moderate,2021
Symptoms of Anxiety Disorder,By State,Minnesota,2021-09-01,21.9,Mild,2021
Symptoms of Anxiety Disorder,By State,Mississippi,2021-09-01,24.6,Mild,2021
Symptoms of Anxiety Disorder,By State,Missouri,2021-09-01,27.3,Moderate,2021
Symptoms of Anxiety Disorder,By State,Montana,2021-09-01,23.3,Mild,2021
Symptoms of Anxiety Disorder,By State,Nebraska,2021-09-01,24.5,Mild,2021
Symptoms of Anxiety Disorder,By State,Nevada,2021-09-01,29.7,Moderate,2021
Symptoms of Anxiety Disorder,By State,New Hampshire,2021-09-01,26.3,Moderate,2021
Symptoms of Anxiety Disorder,By State,New Jersey,2021-09-01,25.4,Moderate,2021
Symptoms of Anxiety Disorder,By State,New Mexico,2021-09-01,29.0,Moderate,2021
Symptoms of Anxiety Disorder,By State,New York,2021-09-01,27.8,Moderate,2021
Symptoms of Anxiety Disorder,By State,North Carolina,2021-09-01,29.7,Moderate,2021
Symptoms of Anxiety Disorder,By State,North Dakota,2021-09-01,27.0,Moderate,2021
Symptoms of Anxiety Disorder,By State,Ohio,2021-09-01,28.2,Moderate,2021
Symptoms of Anxiety Disorder,By State,Oklahoma,2021-09-01,29.4,Moderate,2021
Symptoms of Anxiety Disorder,By State,Oregon,2021-09-01,32.5,High,2021
Symptoms of Anxiety Disorder,By State,Pennsylvania,2021-09-01,24.3,Mild,2021
Symptoms of Anxiety Disorder,By State,Rhode Island,2021-09-01,29.5,Moderate,2021
Symptoms of Anxiety Disorder,By State,South Carolina,2021-09-01,26.6,Moderate,2021
Symptoms of Anxiety Disorder,By State,South Dakota,2021-09-01,18.5,Mild,2021
Symptoms of Anxiety Disorder,By State,Tennessee,2021-09-01,33.3,High,2021
Symptoms of Anxiety Disorder,By State,Texas,2021-09-01,31.9,High,2021
Symptoms of Anxiety Disorder,By State,Utah,2021-09-01,26.7,Moderate,2021
Symptoms of Anxiety Disorder,By State,Vermont,2021-09-01,29.3,Moderate,2021
Symptoms of Anxiety Disorder,By State,Virginia,2021-09-01,26.0,Moderate,2021
Symptoms of Anxiety Disorder,By State,Washington,2021-09-01,28.9,Moderate,2021
Symptoms of Anxiety Disorder,By State,West Virginia,2021-09-01,26.6,Moderate,2021
Symptoms of Anxiety Disorder,By State,Wisconsin,2021-09-01,22.8,Mild,2021
Symptoms of Anxiety Disorder,By State,Wyoming,2021-09-01,25.8,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,2021-09-01,34.2,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,2021-09-01,34.3,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,2021-09-01,30.9,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,2021-09-01,34.5,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,2021-09-01,32.5,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,2021-09-01,29.1,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,2021-09-01,29.2,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,2021-09-01,30.4,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,2021-09-01,32.4,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,2021-09-01,35.5,Extreme,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,2021-09-01,31.0,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,2021-09-01,30.0,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,2021-09-01,30.1,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,2021-09-01,31.4,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,2021-09-01,30.5,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,2021-09-01,28.9,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,2021-09-01,33.7,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,2021-09-01,33.0,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,2021-09-01,44.4,Extreme,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,2021-09-01,25.9,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,2021-09-01,32.8,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,2021-09-01,30.3,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,2021-09-01,29.3,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,2021-09-01,25.5,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,2021-09-01,29.2,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,2021-09-01,33.7,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,2021-09-01,25.5,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,2021-09-01,28.1,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,2021-09-01,33.2,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,2021-09-01,28.7,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,2021-09-01,28.1,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,2021-09-01,31.7,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,2021-09-01,32.0,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,2021-09-01,32.2,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,2021-09-01,30.7,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,2021-09-01,31.6,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,2021-09-01,34.7,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,2021-09-01,37.1,Extreme,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,2021-09-01,27.2,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,2021-09-01,32.1,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,2021-09-01,29.2,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,2021-09-01,19.9,Mild,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,2021-09-01,36.8,Extreme,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,2021-09-01,36.3,Extreme,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,2021-09-01,29.9,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,2021-09-01,37.5,Extreme,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,2021-09-01,30.7,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,2021-09-01,34.1,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,2021-09-01,32.6,High,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,2021-09-01,26.5,Moderate,2021
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,2021-09-01,31.1,High,2021
Symptoms of Depressive Disorder,By State,Alabama,2021-09-15,23.0,Mild,2021
Symptoms of Depressive Disorder,By State,Alaska,2021-09-15,28.3,Moderate,2021
Symptoms of Depressive Disorder,By State,Arizona,2021-09-15,23.2,Mild,2021
Symptoms of Depressive Disorder,By State,Arkansas,2021-09-15,29.7,Moderate,2021
Symptoms of Depressive Disorder,By State,California,2021-09-15,24.6,Mild,2021
Symptoms of Depressive Disorder,By State,Colorado,2021-09-15,21.1,Mild,2021
Symptoms of Depressive Disorder,By State,Connecticut,2021-09-15,18.1,Mild,2021
Symptoms of Depressive Disorder,By State,Delaware,2021-09-15,25.5,Moderate,2021
Symptoms of Depressive Disorder,By State,District of Columbia,2021-09-15,16.5,Mild,2021
Symptoms of Depressive Disorder,By State,Florida,2021-09-15,22.9,Mild,2021
Symptoms of Depressive Disorder,By State,Georgia,2021-09-15,21.6,Mild,2021
Symptoms of Depressive Disorder,By State,Hawaii,2021-09-15,26.5,Moderate,2021
Symptoms of Depressive Disorder,By State,Idaho,2021-09-15,21.3,Mild,2021
Symptoms of Depressive Disorder,By State,Illinois,2021-09-15,20.5,Mild,2021
Symptoms of Depressive Disorder,By State,Indiana,2021-09-15,20.5,Mild,2021
Symptoms of Depressive Disorder,By State,Iowa,2021-09-15,18.9,Mild,2021
Symptoms of Depressive Disorder,By State,Kansas,2021-09-15,25.6,Moderate,2021
Symptoms of Depressive Disorder,By State,Kentucky,2021-09-15,18.9,Mild,2021
Symptoms of Depressive Disorder,By State,Louisiana,2021-09-15,30.6,High,2021
Symptoms of Depressive Disorder,By State,Maine,2021-09-15,18.1,Mild,2021
Symptoms of Depressive Disorder,By State,Maryland,2021-09-15,20.9,Mild,2021
Symptoms of Depressive Disorder,By State,Massachusetts,2021-09-15,16.3,Mild,2021
