Mental_indicator,Group_name,Subgroup,Time_Period,Percentage,Risk
Symptoms of Depressive Disorder,By State,Oregon,2021-09-29,22.5,Mild
Symptoms of Depressive Disorder,By State,Pennsylvania,2021-09-29,24.0,Mild
Symptoms of Depressive Disorder,By State,Rhode Island,2021-09-29,22.6,Mild
Symptoms of Depressive Disorder,By State,South Carolina,2021-09-29,21.0,Mild
Symptoms of Depressive Disorder,By State,South Dakota,2021-09-29,14.8,Mild
Symptoms of Depressive Disorder,By State,Tennessee,2021-09-29,24.7,Mild
Symptoms of Depressive Disorder,By State,Texas,2021-09-29,24.7,Mild
Symptoms of Depressive Disorder,By State,Utah,2021-09-29,22.6,Mild
Symptoms of Depressive Disorder,By State,Vermont,2021-09-29,27.0,Moderate
Symptoms of Depressive Disorder,By State,Virginia,2021-09-29,18.3,Mild
Symptoms of Depressive Disorder,By State,Washington,2021-09-29,23.1,Mild
Symptoms of Depressive Disorder,By State,West Virginia,2021-09-29,22.7,Mild
Symptoms of Depressive Disorder,By State,Wisconsin,2021-09-29,14.1,Mild
Symptoms of Depressive Disorder,By State,Wyoming,2021-09-29,19.7,Mild
Symptoms of Anxiety Disorder,By State,Alabama,2021-09-29,28.7,Moderate
Symptoms of Anxiety Disorder,By State,Alaska,2021-09-29,32.9,High
Symptoms of Anxiety Disorder,By State,Arizona,2021-09-29,29.6,Moderate
Symptoms of Anxiety Disorder,By State,Arkansas,2021-09-29,33.8,High
Symptoms of Anxiety Disorder,By State,California,2021-09-29,28.7,Moderate
Symptoms of Anxiety Disorder,By State,Colorado,2021-09-29,29.1,Moderate
Symptoms of Anxiety Disorder,By State,Connecticut,2021-09-29,25.1,Moderate
Symptoms of Anxiety Disorder,By State,Delaware,2021-09-29,21.8,Mild
Symptoms of Anxiety Disorder,By State,District of Columbia,2021-09-29,31.6,High
Symptoms of Anxiety Disorder,By State,Florida,2021-09-29,25.7,Moderate
Symptoms of Anxiety Disorder,By State,Georgia,2021-09-29,31.0,High
Symptoms of Anxiety Disorder,By State,Hawaii,2021-09-29,26.5,Moderate
Symptoms of Anxiety Disorder,By State,Idaho,2021-09-29,29.1,Moderate
Symptoms of Anxiety Disorder,By State,Illinois,2021-09-29,26.7,Moderate
Symptoms of Anxiety Disorder,By State,Indiana,2021-09-29,23.3,Mild
Symptoms of Anxiety Disorder,By State,Iowa,2021-09-29,23.0,Mild
Symptoms of Anxiety Disorder,By State,Kansas,2021-09-29,26.8,Moderate
Symptoms of Anxiety Disorder,By State,Kentucky,2021-09-29,30.9,High
Symptoms of Anxiety Disorder,By State,Louisiana,2021-09-29,28.8,Moderate
Symptoms of Anxiety Disorder,By State,Maine,2021-09-29,24.4,Mild
Symptoms of Anxiety Disorder,By State,Maryland,2021-09-29,23.5,Mild
Symptoms of Anxiety Disorder,By State,Massachusetts,2021-09-29,28.2,Moderate
Symptoms of Anxiety Disorder,By State,Michigan,2021-09-29,27.3,Moderate
Symptoms of Anxiety Disorder,By State,Minnesota,2021-09-29,22.6,Mild
Symptoms of Anxiety Disorder,By State,Mississippi,2021-09-29,30.6,High
Symptoms of Anxiety Disorder,By State,Missouri,2021-09-29,29.6,Moderate
Symptoms of Anxiety Disorder,By State,Montana,2021-09-29,23.3,Mild
Symptoms of Anxiety Disorder,By State,Nebraska,2021-09-29,28.6,Moderate
Symptoms of Anxiety Disorder,By State,Nevada,2021-09-29,25.8,Moderate
Symptoms of Anxiety Disorder,By State,New Hampshire,2021-09-29,20.0,Mild
Symptoms of Anxiety Disorder,By State,New Jersey,2021-09-29,22.2,Mild
Symptoms of Anxiety Disorder,By State,New Mexico,2021-09-29,26.3,Moderate
Symptoms of Anxiety Disorder,By State,New York,2021-09-29,26.5,Moderate
Symptoms of Anxiety Disorder,By State,North Carolina,2021-09-29,27.3,Moderate
Symptoms of Anxiety Disorder,By State,North Dakota,2021-09-29,29.0,Moderate
Symptoms of Anxiety Disorder,By State,Ohio,2021-09-29,23.0,Mild
Symptoms of Anxiety Disorder,By State,Oklahoma,2021-09-29,31.9,High
Symptoms of Anxiety Disorder,By State,Oregon,2021-09-29,30.6,High
Symptoms of Anxiety Disorder,By State,Pennsylvania,2021-09-29,31.0,High
Symptoms of Anxiety Disorder,By State,Rhode Island,2021-09-29,34.4,High
Symptoms of Anxiety Disorder,By State,South Carolina,2021-09-29,26.5,Moderate
Symptoms of Anxiety Disorder,By State,South Dakota,2021-09-29,21.7,Mild
Symptoms of Anxiety Disorder,By State,Tennessee,2021-09-29,29.0,Moderate
Symptoms of Anxiety Disorder,By State,Texas,2021-09-29,28.6,Moderate
Symptoms of Anxiety Disorder,By State,Utah,2021-09-29,26.5,Moderate
Symptoms of Anxiety Disorder,By State,Vermont,2021-09-29,27.6,Moderate
Symptoms of Anxiety Disorder,By State,Virginia,2021-09-29,23.6,Mild
Symptoms of Anxiety Disorder,By State,Washington,2021-09-29,28.2,Moderate
Symptoms of Anxiety Disorder,By State,West Virginia,2021-09-29,27.6,Moderate
Symptoms of Anxiety Disorder,By State,Wisconsin,2021-09-29,21.0,Mild
Symptoms of Anxiety Disorder,By State,Wyoming,2021-09-29,27.0,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,2021-09-29,34.1,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,2021-09-29,38.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,2021-09-29,33.0,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,2021-09-29,37.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,2021-09-29,32.0,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,2021-09-29,32.0,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,2021-09-29,28.7,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,2021-09-29,26.6,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,2021-09-29,35.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,2021-09-29,31.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,2021-09-29,34.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,2021-09-29,32.5,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,2021-09-29,33.0,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,2021-09-29,31.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,2021-09-29,28.6,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,2021-09-29,27.2,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,2021-09-29,29.2,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,2021-09-29,36.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,2021-09-29,32.5,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,2021-09-29,28.6,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,2021-09-29,28.4,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,2021-09-29,31.4,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,2021-09-29,29.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,2021-09-29,24.6,Mild
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,2021-09-29,35.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,2021-09-29,33.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,2021-09-29,28.2,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,2021-09-29,33.5,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,2021-09-29,30.0,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,2021-09-29,23.5,Mild
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,2021-09-29,28.6,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,2021-09-29,31.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,2021-09-29,29.6,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,2021-09-29,35.0,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,2021-09-29,33.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,2021-09-29,26.4,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,2021-09-29,37.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,2021-09-29,34.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,2021-09-29,33.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,2021-09-29,37.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,2021-09-29,30.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,2021-09-29,24.7,Mild
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,2021-09-29,34.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,2021-09-29,34.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,2021-09-29,31.1,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,2021-09-29,33.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,2021-09-29,27.9,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,2021-09-29,33.5,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,2021-09-29,31.7,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,2021-09-29,22.9,Mild
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,2021-09-29,29.5,Moderate
Symptoms of Depressive Disorder,By State,Alabama,2021-12-01,26.2,Moderate
Symptoms of Depressive Disorder,By State,Alaska,2021-12-01,22.5,Mild
Symptoms of Depressive Disorder,By State,Arizona,2021-12-01,22.4,Mild
Symptoms of Depressive Disorder,By State,Arkansas,2021-12-01,25.1,Moderate
Symptoms of Depressive Disorder,By State,California,2021-12-01,21.5,Mild
Symptoms of Depressive Disorder,By State,Colorado,2021-12-01,22.2,Mild
Symptoms of Depressive Disorder,By State,Connecticut,2021-12-01,21.1,Mild
Symptoms of Depressive Disorder,By State,Delaware,2021-12-01,16.3,Mild
Symptoms of Depressive Disorder,By State,District of Columbia,2021-12-01,20.7,Mild
Symptoms of Depressive Disorder,By State,Florida,2021-12-01,19.3,Mild
Symptoms of Depressive Disorder,By State,Georgia,2021-12-01,22.4,Mild
Symptoms of Depressive Disorder,By State,Hawaii,2021-12-01,22.1,Mild
Symptoms of Depressive Disorder,By State,Idaho,2021-12-01,22.1,Mild
Symptoms of Depressive Disorder,By State,Illinois,2021-12-01,18.0,Mild
Symptoms of Depressive Disorder,By State,Indiana,2021-12-01,21.7,Mild
Symptoms of Depressive Disorder,By State,Iowa,2021-12-01,20.7,Mild
Symptoms of Depressive Disorder,By State,Kansas,2021-12-01,21.6,Mild
Symptoms of Depressive Disorder,By State,Kentucky,2021-12-01,28.2,Moderate
Symptoms of Depressive Disorder,By State,Louisiana,2021-12-01,25.5,Moderate
Symptoms of Depressive Disorder,By State,Maine,2021-12-01,20.0,Mild
Symptoms of Depressive Disorder,By State,Maryland,2021-12-01,19.5,Mild
Symptoms of Depressive Disorder,By State,Massachusetts,2021-12-01,20.4,Mild
Symptoms of Depressive Disorder,By State,Michigan,2021-12-01,22.4,Mild
Symptoms of Depressive Disorder,By State,Minnesota,2021-12-01,17.9,Mild
Symptoms of Depressive Disorder,By State,Mississippi,2021-12-01,23.2,Mild
Symptoms of Depressive Disorder,By State,Missouri,2021-12-01,22.1,Mild
Symptoms of Depressive Disorder,By State,Montana,2021-12-01,17.8,Mild
Symptoms of Depressive Disorder,By State,Nebraska,2021-12-01,17.7,Mild
Symptoms of Depressive Disorder,By State,Nevada,2021-12-01,27.4,Moderate
Symptoms of Depressive Disorder,By State,New Hampshire,2021-12-01,21.1,Mild
Symptoms of Depressive Disorder,By State,New Jersey,2021-12-01,18.7,Mild
Symptoms of Depressive Disorder,By State,New Mexico,2021-12-01,26.9,Moderate
Symptoms of Depressive Disorder,By State,New York,2021-12-01,23.1,Mild
Symptoms of Depressive Disorder,By State,North Carolina,2021-12-01,21.2,Mild
Symptoms of Depressive Disorder,By State,North Dakota,2021-12-01,21.1,Mild
Symptoms of Depressive Disorder,By State,Ohio,2021-12-01,20.3,Mild
Symptoms of Depressive Disorder,By State,Oklahoma,2021-12-01,28.2,Moderate
Symptoms of Depressive Disorder,By State,Oregon,2021-12-01,25.9,Moderate
Symptoms of Depressive Disorder,By State,Pennsylvania,2021-12-01,19.2,Mild
Symptoms of Depressive Disorder,By State,Rhode Island,2021-12-01,19.3,Mild
Symptoms of Depressive Disorder,By State,South Carolina,2021-12-01,18.1,Mild
Symptoms of Depressive Disorder,By State,South Dakota,2021-12-01,17.3,Mild
Symptoms of Depressive Disorder,By State,Tennessee,2021-12-01,20.3,Mild
Symptoms of Depressive Disorder,By State,Texas,2021-12-01,21.2,Mild
Symptoms of Depressive Disorder,By State,Utah,2021-12-01,22.6,Mild
Symptoms of Depressive Disorder,By State,Vermont,2021-12-01,18.8,Mild
Symptoms of Depressive Disorder,By State,Virginia,2021-12-01,22.4,Mild
Symptoms of Depressive Disorder,By State,Washington,2021-12-01,23.7,Mild
Symptoms of Depressive Disorder,By State,West Virginia,2021-12-01,25.2,Moderate
Symptoms of Depressive Disorder,By State,Wisconsin,2021-12-01,18.0,Mild
Symptoms of Depressive Disorder,By State,Wyoming,2021-12-01,24.2,Mild
Symptoms of Anxiety Disorder,By State,Alabama,2021-12-01,27.0,Moderate
Symptoms of Anxiety Disorder,By State,Alaska,2021-12-01,34.1,High
Symptoms of Anxiety Disorder,By State,Arizona,2021-12-01,26.9,Moderate
Symptoms of Anxiety Disorder,By State,Arkansas,2021-12-01,29.7,Moderate
Symptoms of Anxiety Disorder,By State,California,2021-12-01,25.2,Moderate
Symptoms of Anxiety Disorder,By State,Colorado,2021-12-01,27.9,Moderate
Symptoms of Anxiety Disorder,By State,Connecticut,2021-12-01,25.7,Moderate
Symptoms of Anxiety Disorder,By State,Delaware,2021-12-01,23.4,Mild
Symptoms of Anxiety Disorder,By State,District of Columbia,2021-12-01,27.2,Moderate
Symptoms of Anxiety Disorder,By State,Florida,2021-12-01,24.9,Moderate
Symptoms of Anxiety Disorder,By State,Georgia,2021-12-01,25.5,Moderate
Symptoms of Anxiety Disorder,By State,Hawaii,2021-12-01,27.2,Moderate
Symptoms of Anxiety Disorder,By State,Idaho,2021-12-01,28.7,Moderate
Symptoms of Anxiety Disorder,By State,Illinois,2021-12-01,23.8,Mild
Symptoms of Anxiety Disorder,By State,Indiana,2021-12-01,24.9,Moderate
Symptoms of Anxiety Disorder,By State,Iowa,2021-12-01,26.4,Moderate
Symptoms of Anxiety Disorder,By State,Kansas,2021-12-01,24.9,Moderate
Symptoms of Anxiety Disorder,By State,Kentucky,2021-12-01,33.5,High
Symptoms of Anxiety Disorder,By State,Louisiana,2021-12-01,36.7,Extreme
Symptoms of Anxiety Disorder,By State,Maine,2021-12-01,25.9,Moderate
Symptoms of Anxiety Disorder,By State,Maryland,2021-12-01,23.6,Mild
Symptoms of Anxiety Disorder,By State,Massachusetts,2021-12-01,25.4,Moderate
Symptoms of Anxiety Disorder,By State,Michigan,2021-12-01,27.5,Moderate
Symptoms of Anxiety Disorder,By State,Minnesota,2021-12-01,23.2,Mild
Symptoms of Anxiety Disorder,By State,Mississippi,2021-12-01,26.3,Moderate
Symptoms of Anxiety Disorder,By State,Missouri,2021-12-01,29.0,Moderate
Symptoms of Anxiety Disorder,By State,Montana,2021-12-01,28.4,Moderate
Symptoms of Anxiety Disorder,By State,Nebraska,2021-12-01,27.2,Moderate
Symptoms of Anxiety Disorder,By State,Nevada,2021-12-01,30.9,High
Symptoms of Anxiety Disorder,By State,New Hampshire,2021-12-01,27.0,Moderate
Symptoms of Anxiety Disorder,By State,New Jersey,2021-12-01,22.9,Mild
Symptoms of Anxiety Disorder,By State,New Mexico,2021-12-01,28.5,Moderate
Symptoms of Anxiety Disorder,By State,New York,2021-12-01,29.1,Moderate
Symptoms of Anxiety Disorder,By State,North Carolina,2021-12-01,25.0,Moderate
Symptoms of Anxiety Disorder,By State,North Dakota,2021-12-01,29.9,High
Symptoms of Anxiety Disorder,By State,Ohio,2021-12-01,26.5,Moderate
Symptoms of Anxiety Disorder,By State,Oklahoma,2021-12-01,34.2,High
Symptoms of Anxiety Disorder,By State,Oregon,2021-12-01,31.1,High
Symptoms of Anxiety Disorder,By State,Pennsylvania,2021-12-01,26.0,Moderate
Symptoms of Anxiety Disorder,By State,Rhode Island,2021-12-01,25.9,Moderate
Symptoms of Anxiety Disorder,By State,South Carolina,2021-12-01,23.0,Mild
Symptoms of Anxiety Disorder,By State,South Dakota,2021-12-01,20.6,Mild
Symptoms of Anxiety Disorder,By State,Tennessee,2021-12-01,26.8,Moderate
Symptoms of Anxiety Disorder,By State,Texas,2021-12-01,24.9,Moderate
Symptoms of Anxiety Disorder,By State,Utah,2021-12-01,28.0,Moderate
Symptoms of Anxiety Disorder,By State,Vermont,2021-12-01,28.1,Moderate
Symptoms of Anxiety Disorder,By State,Virginia,2021-12-01,28.7,Moderate
Symptoms of Anxiety Disorder,By State,Washington,2021-12-01,30.1,High
Symptoms of Anxiety Disorder,By State,West Virginia,2021-12-01,36.5,Extreme
Symptoms of Anxiety Disorder,By State,Wisconsin,2021-12-01,23.1,Mild
Symptoms of Anxiety Disorder,By State,Wyoming,2021-12-01,29.0,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,2021-12-01,32.1,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,2021-12-01,37.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,2021-12-01,31.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,2021-12-01,34.4,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,2021-12-01,30.4,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,2021-12-01,33.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,2021-12-01,29.3,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,2021-12-01,26.3,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,2021-12-01,31.1,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,2021-12-01,28.8,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,2021-12-01,29.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,2021-12-01,31.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,2021-12-01,32.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,2021-12-01,27.6,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,2021-12-01,30.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,2021-12-01,29.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,2021-12-01,31.1,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,2021-12-01,36.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,2021-12-01,38.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,2021-12-01,30.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,2021-12-01,28.2,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,2021-12-01,30.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,2021-12-01,31.4,High
