,Indicator,Group,State,Subgroup,Time Period Start Date,Value,year
6997,Symptoms of Anxiety Disorder,By Age,United States,50 - 59 years,2021-06-23,mild,2021
6998,Symptoms of Anxiety Disorder,By Age,United States,60 - 69 years,2021-06-23,mild,2021
6999,Symptoms of Anxiety Disorder,By Age,United States,70 - 79 years,2021-06-23,mild,2021
7000,Symptoms of Anxiety Disorder,By Age,United States,80 years and above,2021-06-23,mild,2021
7001,Symptoms of Anxiety Disorder,By Sex,United States,Male,2021-06-23,mild,2021
7002,Symptoms of Anxiety Disorder,By Sex,United States,Female,2021-06-23,mild,2021
7003,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2021-06-23,mild,2021
7004,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2021-06-23,mild,2021
7005,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2021-06-23,mild,2021
7006,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2021-06-23,mild,2021
7007,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2021-06-23,mild,2021
7008,Symptoms of Anxiety Disorder,By Education,United States,Less than a high school diploma,2021-06-23,mild,2021
7009,Symptoms of Anxiety Disorder,By Education,United States,High school diploma or GED,2021-06-23,mild,2021
7010,Symptoms of Anxiety Disorder,By Education,United States,Some college/Associate's degree,2021-06-23,mild,2021
7011,Symptoms of Anxiety Disorder,By Education,United States,Bachelor's degree or higher,2021-06-23,mild,2021
7012,Symptoms of Anxiety Disorder,By Disability status,United States,With disability,2021-06-23,mild,2021
7013,Symptoms of Anxiety Disorder,By Disability status,United States,Without disability,2021-06-23,mild,2021
7014,Symptoms of Anxiety Disorder,By State,Alabama,Alabama,2021-06-23,mild,2021
7015,Symptoms of Anxiety Disorder,By State,Alaska,Alaska,2021-06-23,mild,2021
7016,Symptoms of Anxiety Disorder,By State,Arizona,Arizona,2021-06-23,mild,2021
7017,Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,2021-06-23,mild,2021
7018,Symptoms of Anxiety Disorder,By State,California,California,2021-06-23,mild,2021
7019,Symptoms of Anxiety Disorder,By State,Colorado,Colorado,2021-06-23,mild,2021
7020,Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,2021-06-23,mild,2021
7021,Symptoms of Anxiety Disorder,By State,Delaware,Delaware,2021-06-23,mild,2021
7022,Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,2021-06-23,mild,2021
7023,Symptoms of Anxiety Disorder,By State,Florida,Florida,2021-06-23,mild,2021
7024,Symptoms of Anxiety Disorder,By State,Georgia,Georgia,2021-06-23,mild,2021
7025,Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,2021-06-23,mild,2021
7026,Symptoms of Anxiety Disorder,By State,Idaho,Idaho,2021-06-23,mild,2021
7027,Symptoms of Anxiety Disorder,By State,Illinois,Illinois,2021-06-23,mild,2021
7028,Symptoms of Anxiety Disorder,By State,Indiana,Indiana,2021-06-23,mild,2021
7029,Symptoms of Anxiety Disorder,By State,Iowa,Iowa,2021-06-23,mild,2021
7030,Symptoms of Anxiety Disorder,By State,Kansas,Kansas,2021-06-23,mild,2021
7031,Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,2021-06-23,mild,2021
7032,Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,2021-06-23,mild,2021
7033,Symptoms of Anxiety Disorder,By State,Maine,Maine,2021-06-23,mild,2021
7034,Symptoms of Anxiety Disorder,By State,Maryland,Maryland,2021-06-23,mild,2021
7035,Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,2021-06-23,mild,2021
7036,Symptoms of Anxiety Disorder,By State,Michigan,Michigan,2021-06-23,mild,2021
7037,Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,2021-06-23,mild,2021
7038,Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,2021-06-23,mild,2021
7039,Symptoms of Anxiety Disorder,By State,Missouri,Missouri,2021-06-23,mild,2021
7040,Symptoms of Anxiety Disorder,By State,Montana,Montana,2021-06-23,mild,2021
7041,Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,2021-06-23,mild,2021
7042,Symptoms of Anxiety Disorder,By State,Nevada,Nevada,2021-06-23,mild,2021
7043,Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,2021-06-23,mild,2021
7044,Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,2021-06-23,mild,2021
7045,Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,2021-06-23,mild,2021
7046,Symptoms of Anxiety Disorder,By State,New York,New York,2021-06-23,mild,2021
7047,Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,2021-06-23,mild,2021
7048,Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,2021-06-23,mild,2021
7049,Symptoms of Anxiety Disorder,By State,Ohio,Ohio,2021-06-23,mild,2021
7050,Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,2021-06-23,mild,2021
7051,Symptoms of Anxiety Disorder,By State,Oregon,Oregon,2021-06-23,mild,2021
7052,Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,2021-06-23,mild,2021
7053,Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,2021-06-23,mild,2021
7054,Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,2021-06-23,mild,2021
7055,Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,2021-06-23,mild,2021
7056,Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,2021-06-23,mild,2021
7057,Symptoms of Anxiety Disorder,By State,Texas,Texas,2021-06-23,mild,2021
7058,Symptoms of Anxiety Disorder,By State,Utah,Utah,2021-06-23,mild,2021
7059,Symptoms of Anxiety Disorder,By State,Vermont,Vermont,2021-06-23,mild,2021
7060,Symptoms of Anxiety Disorder,By State,Virginia,Virginia,2021-06-23,mild,2021
7061,Symptoms of Anxiety Disorder,By State,Washington,Washington,2021-06-23,mild,2021
7062,Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,2021-06-23,mild,2021
7063,Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,2021-06-23,mild,2021
7064,Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,2021-06-23,mild,2021
7065,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2021-06-23,mild,2021
7066,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,18 - 29 years,2021-06-23,mild,2021
7067,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,30 - 39 years,2021-06-23,mild,2021
7068,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,40 - 49 years,2021-06-23,mild,2021
7069,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,50 - 59 years,2021-06-23,mild,2021
7070,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,60 - 69 years,2021-06-23,mild,2021
7071,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,70 - 79 years,2021-06-23,mild,2021
7072,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,80 years and above,2021-06-23,mild,2021
7073,Symptoms of Anxiety Disorder or Depressive Disorder,By Sex,United States,Male,2021-06-23,mild,2021
7074,Symptoms of Anxiety Disorder or Depressive Disorder,By Sex,United States,Female,2021-06-23,mild,2021
7075,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2021-06-23,mild,2021
7076,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2021-06-23,mild,2021
7077,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2021-06-23,mild,2021
7078,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2021-06-23,mild,2021
7079,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2021-06-23,mild,2021
7080,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Less than a high school diploma,2021-06-23,mild,2021
7081,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,High school diploma or GED,2021-06-23,mild,2021
7082,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Some college/Associate's degree,2021-06-23,mild,2021
7083,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Bachelor's degree or higher,2021-06-23,mild,2021
7084,Symptoms of Anxiety Disorder or Depressive Disorder,By Disability status,United States,With disability,2021-06-23,mild,2021
7085,Symptoms of Anxiety Disorder or Depressive Disorder,By Disability status,United States,Without disability,2021-06-23,mild,2021
7086,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,Alabama,2021-06-23,mild,2021
7087,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,Alaska,2021-06-23,mild,2021
7088,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,Arizona,2021-06-23,mild,2021
7089,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,Arkansas,2021-06-23,mild,2021
7090,Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,California,2021-06-23,mild,2021
7091,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,Colorado,2021-06-23,mild,2021
7092,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,Connecticut,2021-06-23,mild,2021
7093,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,Delaware,2021-06-23,mild,2021
7094,Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,District of Columbia,2021-06-23,mild,2021
7095,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,Florida,2021-06-23,mild,2021
7096,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,Georgia,2021-06-23,mild,2021
7097,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,Hawaii,2021-06-23,mild,2021
7098,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,Idaho,2021-06-23,mild,2021
7099,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,Illinois,2021-06-23,mild,2021
7100,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,Indiana,2021-06-23,mild,2021
7101,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,Iowa,2021-06-23,mild,2021
7102,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,Kansas,2021-06-23,mild,2021
7103,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,Kentucky,2021-06-23,mild,2021
7104,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,Louisiana,2021-06-23,mild,2021
7105,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,Maine,2021-06-23,mild,2021
7106,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,Maryland,2021-06-23,mild,2021
7107,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,Massachusetts,2021-06-23,mild,2021
7108,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,Michigan,2021-06-23,mild,2021
7109,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,Minnesota,2021-06-23,mild,2021
7110,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,Mississippi,2021-06-23,mild,2021
7111,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,Missouri,2021-06-23,mild,2021
7112,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,Montana,2021-06-23,mild,2021
7113,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,Nebraska,2021-06-23,mild,2021
7114,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,Nevada,2021-06-23,mild,2021
7115,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,New Hampshire,2021-06-23,mild,2021
7116,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,New Jersey,2021-06-23,mild,2021
7117,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,New Mexico,2021-06-23,mild,2021
7118,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,New York,2021-06-23,mild,2021
7119,Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,North Carolina,2021-06-23,mild,2021
7120,Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,North Dakota,2021-06-23,mild,2021
7121,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,Ohio,2021-06-23,mild,2021
7122,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,Oklahoma,2021-06-23,mild,2021
7123,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,Oregon,2021-06-23,mild,2021
7124,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,Pennsylvania,2021-06-23,mild,2021
7125,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,Rhode Island,2021-06-23,mild,2021
7126,Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,South Carolina,2021-06-23,mild,2021
7127,Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,South Dakota,2021-06-23,mild,2021
7128,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,Tennessee,2021-06-23,mild,2021
7129,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,Texas,2021-06-23,mild,2021
7130,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,Utah,2021-06-23,mild,2021
7131,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,Vermont,2021-06-23,mild,2021
7132,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,Virginia,2021-06-23,mild,2021
7133,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,Washington,2021-06-23,mild,2021
7134,Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,West Virginia,2021-06-23,mild,2021
7135,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,Wisconsin,2021-06-23,mild,2021
7136,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,Wyoming,2021-06-23,mild,2021
7137,Symptoms of Depressive Disorder,National Estimate,United States,United States,2021-07-06,mild,2021
7138,Symptoms of Depressive Disorder,By Age,United States,18 - 29 years,2021-07-06,mild,2021
7139,Symptoms of Depressive Disorder,By Age,United States,30 - 39 years,2021-07-06,mild,2021
7140,Symptoms of Depressive Disorder,By Age,United States,40 - 49 years,2021-07-06,mild,2021
7141,Symptoms of Depressive Disorder,By Age,United States,50 - 59 years,2021-07-06,mild,2021
7142,Symptoms of Depressive Disorder,By Age,United States,60 - 69 years,2021-07-06,mild,2021
7143,Symptoms of Depressive Disorder,By Age,United States,70 - 79 years,2021-07-06,mild,2021
7144,Symptoms of Depressive Disorder,By Age,United States,80 years and above,2021-07-06,mild,2021
7145,Symptoms of Depressive Disorder,By Sex,United States,Male,2021-07-06,mild,2021
7146,Symptoms of Depressive Disorder,By Sex,United States,Female,2021-07-06,mild,2021
7147,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2021-07-06,mild,2021
7148,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2021-07-06,mild,2021
7149,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2021-07-06,mild,2021
7150,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2021-07-06,mild,2021
7151,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2021-07-06,mild,2021
7152,Symptoms of Depressive Disorder,By Education,United States,Less than a high school diploma,2021-07-06,mild,2021
7153,Symptoms of Depressive Disorder,By Education,United States,High school diploma or GED,2021-07-06,mild,2021
7154,Symptoms of Depressive Disorder,By Education,United States,Some college/Associate's degree,2021-07-06,mild,2021
7155,Symptoms of Depressive Disorder,By Education,United States,Bachelor's degree or higher,2021-07-06,mild,2021
7156,Symptoms of Depressive Disorder,By Disability status,United States,With disability,2021-07-06,mild,2021
7157,Symptoms of Depressive Disorder,By Disability status,United States,Without disability,2021-07-06,mild,2021
7158,Symptoms of Depressive Disorder,National Estimate,United States,United States,2021-07-21,mild,2021
7159,Symptoms of Depressive Disorder,By Age,United States,18 - 29 years,2021-07-21,mild,2021
7160,Symptoms of Depressive Disorder,By Age,United States,30 - 39 years,2021-07-21,mild,2021
7161,Symptoms of Depressive Disorder,By Age,United States,40 - 49 years,2021-07-21,mild,2021
7162,Symptoms of Depressive Disorder,By Age,United States,50 - 59 years,2021-07-21,mild,2021
7163,Symptoms of Depressive Disorder,By Age,United States,60 - 69 years,2021-07-21,mild,2021
7164,Symptoms of Depressive Disorder,By Age,United States,70 - 79 years,2021-07-21,mild,2021
7165,Symptoms of Depressive Disorder,By Age,United States,80 years and above,2021-07-21,mild,2021
7166,Symptoms of Depressive Disorder,By Sex,United States,Male,2021-07-21,mild,2021
7167,Symptoms of Depressive Disorder,By Sex,United States,Female,2021-07-21,mild,2021
7168,Symptoms of Depressive Disorder,By Gender identity,United States,Cis-gender male,2021-07-21,mild,2021
